msg_id,conv_id,conv_turn,sender_user_id,receiver_user_id,sent_at,text,answer,source_file
3eaf4f7c-a044-40f4-8221-9d7214281aca,chat:u_1_u_2,416,Barbara,Vika⭐️,2025-09-13 16:57:40,"Sweethearts ❤️
Back to studying hard ❤️❤️❤️
So exciteddddddddddd so muchhhhhhh
🥹🥹🥹🥹🥹","With God's help, next year for you too 🙌🏼🙌🏼",vika_translated.txt
561f3181-7b95-401a-b20e-77c725ab52b8,chat:u_1_u_2,417,Vika⭐️,Barbara,2025-09-13 16:57:59,"With God's help, next year for you too 🙌🏼🙌🏼","Hahaha, hold onnn",vika_translated.txt
78f19e0d-4089-44c1-b30a-280e73d9e28b,chat:u_1_u_2,418,Barbara,Vika⭐️,2025-09-13 16:58:06,"Hahaha, hold onnn",‎sticker omitted,vika_translated.txt
3555cb23-1c89-4ca1-aaa2-f6c143191df8,chat:u_1_u_2,419,Vika⭐️,Barbara,2025-09-13 16:58:07,‎sticker omitted,There's still time,vika_translated.txt
0d59fcf0-b477-41e0-b215-d7eb18a8ea3f,chat:u_1_u_2,420,Barbara,Vika⭐️,2025-09-13 16:58:09,There's still time,‎sticker omitted,vika_translated.txt
d6c76165-ea9c-4ff5-86a3-189b9bd5d8be,chat:u_1_u_2,421,Vika⭐️,Barbara,2025-09-13 16:58:18,‎sticker omitted,"🫠
‎sticker omitted
Okay, boss
Wait, wait, I just realized the shuttles are from Romema
Didn't you say Congresses or something
Or am I confusing it with another wedding",vika_translated.txt
60711aa1-7d1d-4a3f-917d-2f0ed800b140,chat:u_1_u_2,422,Barbara,Vika⭐️,2025-09-13 16:58:21,"🫠
‎sticker omitted
Okay, boss
Wait, wait, I just realized the shuttles are from Romema
Didn't you say Congresses or something
Or am I confusing it with another wedding",It was Romema from the start,vika_translated.txt
bcab4a4a-b45b-433a-9272-95c98d2ce844,chat:u_1_u_2,423,Vika⭐️,Barbara,2025-09-14 22:16:26,It was Romema from the start,"I'm probably confusing it with another wedding
Good",vika_translated.txt
c71bdc77-6ab6-4e5a-94f8-e39e7f6e633c,chat:u_1_u_2,424,Barbara,Vika⭐️,2025-09-14 22:16:42,"I'm probably confusing it with another wedding
Good",‎sticker omitted,vika_translated.txt
2438717d-31e9-4c5d-97ff-6229421df849,chat:u_1_u_2,425,Vika⭐️,Barbara,2025-09-14 22:29:43,‎sticker omitted,"I'm sleeping peacefully knowing I got my period today and not on Wednesday like I was supposed to 🥹🥳🥳🥳🥳🥳
God heard my prayers lolll
You don't understand how much joy I had on my face",vika_translated.txt
bb6a8e08-3ab3-4174-8287-ab9445af701d,chat:u_1_u_2,426,Barbara,Vika⭐️,2025-09-14 22:31:57,"I'm sleeping peacefully knowing I got my period today and not on Wednesday like I was supposed to 🥹🥳🥳🥳🥳🥳
God heard my prayers lolll
You don't understand how much joy I had on my face","Hahahahaha
Indeed a joyful moment
‎audio omitted",vika_translated.txt
e12189e5-dac7-4fe8-b3cf-79d1079c0fd3,chat:u_1_u_2,427,Vika⭐️,Barbara,2025-09-14 22:55:23,"Hahahahaha
Indeed a joyful moment
‎audio omitted","Hahahahahaha
My perfect ones
I swear I cried at the chuppah from all the excitement
🫠🫠🫠
Happy birthday to the couple made in heaven ❤️❤️❤️❤️",vika_translated.txt
b407ba72-17c2-4ad0-8e1c-aa0d4321d9c6,chat:u_1_u_2,428,Barbara,Vika⭐️,2025-09-18 15:40:46,"Hahahahahaha
My perfect ones
I swear I cried at the chuppah from all the excitement
🫠🫠🫠
Happy birthday to the couple made in heaven ❤️❤️❤️❤️","There's no one else like you in the worldddd🥰🥰🥰
And truly, what luck that you dragged me to the Malbar that evening!!!",vika_translated.txt
dc83d6ea-8610-4ef3-87a8-cc7c149e748b,chat:u_1_u_2,429,Vika⭐️,Barbara,2025-09-18 15:41:50,"There's no one else like you in the worldddd🥰🥰🥰
And truly, what luck that you dragged me to the Malbar that evening!!!","And we'll come, we'll come, I'll bring him to you
Hahahahaha ❤️❤️❤️❤️",vika_translated.txt
59242fe0-a93f-4e30-bac1-fd734f510525,chat:u_1_u_2,430,Barbara,Vika⭐️,2025-09-18 15:42:08,"And we'll come, we'll come, I'll bring him to you
Hahahahaha ❤️❤️❤️❤️","Barbarushhh I'm writing and offering you this because I know it will help you and not to burden you again, so feel comfortable saying no because I don't know how it is because of the holidays.. We're flying from 24.9-28.9 so if you have studies / feel like private time with your beloved partner or spending the weekend in Haifa, our apartment is at your disposal ❤️🫶🏼",vika_translated.txt
8bf7cfc1-fea6-4836-b7e3-463f9b42c003,chat:u_1_u_2,431,Vika⭐️,Barbara,2025-09-21 17:56:41,"Barbarushhh I'm writing and offering you this because I know it will help you and not to burden you again, so feel comfortable saying no because I don't know how it is because of the holidays.. We're flying from 24.9-28.9 so if you have studies / feel like private time with your beloved partner or spending the weekend in Haifa, our apartment is at your disposal ❤️🫶🏼","Vikaaaaa, sorryyyyy I didn't update
I haven't been on WhatsApp for the last few days
I wouldn't have minded staying, but I guess someone is staying with Kendall
Right?",vika_translated.txt
794ec67b-014c-4f43-b37c-bdb6dbdd45c4,chat:u_1_u_2,432,Barbara,Vika⭐️,2025-09-24 03:27:46,"Vikaaaaa, sorryyyyy I didn't update
I haven't been on WhatsApp for the last few days
I wouldn't have minded staying, but I guess someone is staying with Kendall
Right?","No one is staying with her On Friday, Dudu's dad will stop by to put more food for her",vika_translated.txt
83d7d2b3-be3e-4676-b817-9713e1906eb9,chat:u_1_u_2,433,Vika⭐️,Barbara,2025-09-24 03:29:43,"No one is staying with her On Friday, Dudu's dad will stop by to put more food for her","Mmm, do you want me to stay with her?
I don't mind",vika_translated.txt
5147f4f8-6f85-45da-bb3a-8c3dc9a3b1e9,chat:u_1_u_2,434,Barbara,Vika⭐️,2025-09-24 03:30:04,"Mmm, do you want me to stay with her?
I don't mind",Do you want to?,vika_translated.txt
5a4061e5-09e5-4a0b-a77a-60edd858c75c,chat:u_1_u_2,435,Vika⭐️,Barbara,2025-09-24 03:30:24,Do you want to?,"Yes, I don't mind",vika_translated.txt
52e1f77f-61cb-45d8-a399-f82744d6fa7d,chat:u_1_u_2,436,Barbara,Vika⭐️,2025-09-24 03:30:30,"Yes, I don't mind",I don't want to burden you,vika_translated.txt
05459e20-7613-4d35-ad08-62c1651235dd,chat:u_1_u_2,437,Vika⭐️,Barbara,2025-09-24 03:30:36,I don't want to burden you,"I prefer it for Kendall too
No, no, everything is fine",vika_translated.txt
4af7b5ae-644a-46fa-8f41-31002156242a,chat:u_1_u_2,438,Barbara,Vika⭐️,2025-09-24 03:30:40,"I prefer it for Kendall too
No, no, everything is fine",We're getting ready to leave for the airport now,vika_translated.txt
70ec7de2-12cf-4993-be94-e64105f6f5a3,chat:u_1_u_2,439,Vika⭐️,Barbara,2025-09-24 03:31:00,We're getting ready to leave for the airport now,"I'm home all day anyway
Doing projects",vika_translated.txt
f9c46db3-9c0c-4822-9245-49df6e97edbb,chat:u_1_u_2,440,Barbara,Vika⭐️,2025-09-24 03:31:04,"I'm home all day anyway
Doing projects",Should I leave you a key just in the electricity cabinet?,vika_translated.txt
7c3c0d26-5c9d-4bab-816a-94089119e154,chat:u_1_u_2,441,Vika⭐️,Barbara,2025-09-24 03:31:16,Should I leave you a key just in the electricity cabinet?,"Mmmm, how will I get into the building?",vika_translated.txt
66885fce-745e-4d00-ab98-d9f861305011,chat:u_1_u_2,442,Barbara,Vika⭐️,2025-09-24 03:31:29,"Mmmm, how will I get into the building?",Thank you so so much 🫶🏼🫶🏼🫶🏼,vika_translated.txt
ffe37c56-bffd-4ffc-9d26-af6cd78c1c44,chat:u_1_u_2,443,Vika⭐️,Barbara,2025-09-24 03:32:18,Thank you so so much 🫶🏼🫶🏼🫶🏼,"My beloved
Enjoy yourselves",vika_translated.txt
f4845edf-a32d-42d2-b227-fd4844b3cb29,chat:u_1_u_2,444,Barbara,Vika⭐️,2025-09-24 03:32:24,"My beloved
Enjoy yourselves",I'll open it for you on the app and then you'll have the chip,vika_translated.txt
5fda8052-5dfe-45c1-994a-44f3ad528166,chat:u_1_u_2,445,Vika⭐️,Barbara,2025-09-24 03:32:33,I'll open it for you on the app and then you'll have the chip,My favorite couple,vika_translated.txt
415021b4-3f45-4b6e-8dce-7ca33e75c4e4,chat:u_1_u_2,446,Barbara,Vika⭐️,2025-09-24 03:32:35,My favorite couple,We're going to Greece lolll,vika_translated.txt
4870ea46-cf64-429c-b628-397d8c377209,chat:u_1_u_2,447,Vika⭐️,Barbara,2025-09-24 03:32:38,We're going to Greece lolll,"Oh, cool",vika_translated.txt
2b3cb566-6417-4cfd-9d0b-0382aabf6721,chat:u_1_u_2,448,Barbara,Vika⭐️,2025-09-24 03:32:44,"Oh, cool","Flying at 8:30, landing at 10:30",vika_translated.txt
49f46625-3c25-483a-8834-429c15a8e765,chat:u_1_u_2,449,Vika⭐️,Barbara,2025-09-24 03:32:49,"Flying at 8:30, landing at 10:30","Wowwww, how advanced lolll",vika_translated.txt
cd308492-99da-4406-a11e-b3d1011cd442,chat:u_1_u_2,450,Barbara,Vika⭐️,2025-09-24 03:32:52,"Wowwww, how advanced lolll",When will you arrive?,vika_translated.txt
52eba9e6-a727-4b4c-a95c-26ddd3cf858e,chat:u_1_u_2,451,Vika⭐️,Barbara,2025-09-24 03:33:01,When will you arrive?,"Perfect
I guess at 11
I wake up around 10",vika_translated.txt
413717fc-a896-4694-acb0-198f7452188b,chat:u_1_u_2,452,Barbara,Vika⭐️,2025-09-24 03:33:02,"Perfect
I guess at 11
I wake up around 10","Btw, there's a chance it's open because it's a holiday so they neutralize the doors for religious people",vika_translated.txt
c25cdfe9-f4db-4c74-b2a7-f3cf12566747,chat:u_1_u_2,453,Vika⭐️,Barbara,2025-09-24 03:33:22,"Btw, there's a chance it's open because it's a holiday so they neutralize the doors for religious people","11-12
Ahhhhhh, so yes, yes",vika_translated.txt
35b825ac-142a-48e8-b525-93a2868e9735,chat:u_1_u_2,454,Barbara,Vika⭐️,2025-09-24 03:33:26,"11-12
Ahhhhhh, so yes, yes",Aim for 12 so I'll be sure to have reception,vika_translated.txt
be47f70b-ff6a-4d6e-91f7-344ff576af85,chat:u_1_u_2,455,Vika⭐️,Barbara,2025-09-24 03:33:43,Aim for 12 so I'll be sure to have reception,"Wow, I swear I went to sleep and that was the last thing that woke me up
😂😂😂😂 My brain started to clear from the code I wrote all day and I realized I was being autistic lolll",vika_translated.txt
a0e761b5-60d1-4966-a3b1-8bc3b920dd32,chat:u_1_u_2,456,Barbara,Vika⭐️,2025-09-24 03:33:52,"Wow, I swear I went to sleep and that was the last thing that woke me up
😂😂😂😂 My brain started to clear from the code I wrote all day and I realized I was being autistic lolll",Hahahahaha,vika_translated.txt
480ad84e-e39a-4c60-9201-53173beadb2c,chat:u_1_u_2,457,Vika⭐️,Barbara,2025-09-24 03:34:23,Hahahahaha,Cool,vika_translated.txt
11aa19d6-1e80-4fdd-8a6c-c36b3dcaf527,chat:u_1_u_2,458,Barbara,Vika⭐️,2025-09-24 03:34:26,Cool,"It's all good
You save us every time ❤️❤️",vika_translated.txt
fe835830-16f6-4bb5-b61b-857ef081f591,chat:u_1_u_2,459,Vika⭐️,Barbara,2025-09-24 03:34:28,"It's all good
You save us every time ❤️❤️",My belovedddddd,vika_translated.txt
28a6e59e-edf5-4b9f-8d0a-5783e6e63130,chat:u_1_u_2,460,Barbara,Vika⭐️,2025-09-24 03:34:43,My belovedddddd,And especially Kendall,vika_translated.txt
a6cde48b-6034-4058-ac04-f5218a80bb7c,chat:u_1_u_2,461,Vika⭐️,Barbara,2025-09-24 03:34:46,And especially Kendall,"Enjoy yourselves a lot with Dudu
I really missed her, honestly
Easy flight and fun vacation ❤️❤️ come back tanned (just not on your face lol)",vika_translated.txt
aef7e159-80e8-4a3c-af23-bfca9eeb9888,chat:u_1_u_2,462,Barbara,Vika⭐️,2025-09-24 03:34:48,"Enjoy yourselves a lot with Dudu
I really missed her, honestly
Easy flight and fun vacation ❤️❤️ come back tanned (just not on your face lol)","My life, I love you tons ❤️ 🙏🏼
‎video omitted
Good, I left her a commercial amount of food so just put it back in the box when you arrive 😅
We landed, talk to me when you plan to arrive.. no pressure ❤️",vika_translated.txt
4a84a22f-8fbb-449a-ba90-9b1300e04716,chat:u_1_u_2,463,Vika⭐️,Barbara,2025-09-24 03:46:35,"My life, I love you tons ❤️ 🙏🏼
‎video omitted
Good, I left her a commercial amount of food so just put it back in the box when you arrive 😅
We landed, talk to me when you plan to arrive.. no pressure ❤️","I just woke up 🫠🫠🫠 I'll be at your place in an hour
Is that okay with you?",vika_translated.txt
825053f3-565b-48bf-a57a-287d87407431,chat:u_1_u_2,464,Barbara,Vika⭐️,2025-09-24 11:41:01,"I just woke up 🫠🫠🫠 I'll be at your place in an hour
Is that okay with you?","Sureee, you can also come in the evening, whenever you want",vika_translated.txt
2f2adea4-efe2-44b9-8d92-323fa63a6be6,chat:u_1_u_2,465,Vika⭐️,Barbara,2025-09-24 11:41:45,"Sureee, you can also come in the evening, whenever you want","I hope it lasts until I come
Aren't you going to take a nap?",vika_translated.txt
839b4285-1c92-431a-bc9b-71f33bbc07e1,chat:u_1_u_2,466,Barbara,Vika⭐️,2025-09-24 11:41:50,"I hope it lasts until I come
Aren't you going to take a nap?","I just apologize in advance, the fridge is pretty empty If I had known you would be here, I would have bought some 🤭
She has enough even if you come tomorrow lolll
We'll order food and take a nap",vika_translated.txt
2d3789db-b014-4aea-8756-df4dfa94e964,chat:u_1_u_2,467,Vika⭐️,Barbara,2025-09-24 11:45:37,"I just apologize in advance, the fridge is pretty empty If I had known you would be here, I would have bought some 🤭
She has enough even if you come tomorrow lolll
We'll order food and take a nap","Okay, so I'll come after you wake up?",vika_translated.txt
ed5e19e5-12e9-4a85-bb85-aa6764d48022,chat:u_1_u_2,468,Barbara,Vika⭐️,2025-09-24 11:48:47,"Okay, so I'll come after you wake up?","Cool
Although I'm pretty sure the lobby is open because there's a Sabbath elevator due to the holiday
‎sticker omitted",vika_translated.txt
b7eded98-241e-42db-8a77-161ebb78a83a,chat:u_1_u_2,469,Vika⭐️,Barbara,2025-09-24 12:00:14,"Cool
Although I'm pretty sure the lobby is open because there's a Sabbath elevator due to the holiday
‎sticker omitted","Hi, I arrived, the lobby was open
🤓🤓🤓",vika_translated.txt
59065d56-da25-4b19-9825-6d93491e55e8,chat:u_1_u_2,470,Barbara,Vika⭐️,2025-09-24 16:50:39,"Hi, I arrived, the lobby was open
🤓🤓🤓",Perfect,vika_translated.txt
0699ec70-c49f-497a-9645-e55402de25c4,chat:u_1_u_2,471,Vika⭐️,Barbara,2025-09-24 16:55:18,Perfect,I put her food back,vika_translated.txt
cbabacbf-a035-4e84-906e-ed3d53c8a712,chat:u_1_u_2,472,Barbara,Vika⭐️,2025-09-24 16:56:01,I put her food back,"Enjoy what the house has to offer lolll There are snacks above the fridge and there are also some in the bottom cabinet If you're missing anything, the bakery below works all night too (except on holidays and Sabbath)
Queen 🫶🏼🫶🏼
There's edamame and bourekas in the freezer",vika_translated.txt
c65b3991-5abe-42f2-9190-216db6d9b68f,chat:u_1_u_2,473,Vika⭐️,Barbara,2025-09-24 16:56:26,"Enjoy what the house has to offer lolll There are snacks above the fridge and there are also some in the bottom cabinet If you're missing anything, the bakery below works all night too (except on holidays and Sabbath)
Queen 🫶🏼🫶🏼
There's edamame and bourekas in the freezer","Thanks my life, enjoy
Cool",vika_translated.txt
d3b8d0f5-5fb2-445e-8fb3-abf29e56d0f7,chat:u_1_u_2,474,Barbara,Vika⭐️,2025-09-24 16:56:56,"Thanks my life, enjoy
Cool","And once again, sorry If I had known, I would have stocked the house beforehand 🙏🏼🙏🏼",vika_translated.txt
4ba9eadb-b5e7-4b6e-98d2-f778ada975e8,chat:u_1_u_2,475,Vika⭐️,Barbara,2025-09-24 16:57:21,"And once again, sorry If I had known, I would have stocked the house beforehand 🙏🏼🙏🏼",You really don't have to,vika_translated.txt
02ddfe30-6e6b-44c4-b3fe-8d27ec36c9a4,chat:u_1_u_2,476,Barbara,Vika⭐️,2025-09-24 16:57:33,You really don't have to,"And the Dyson, if you feel like you need it for Kendall's hair, it's in the usual place, it's just disassembled, you'll see the stick on the side next to the dryer",vika_translated.txt
a70c823f-2a0a-497f-9f3d-a387ab61f121,chat:u_1_u_2,477,Vika⭐️,Barbara,2025-09-24 16:57:54,"And the Dyson, if you feel like you need it for Kendall's hair, it's in the usual place, it's just disassembled, you'll see the stick on the side next to the dryer","Okay
I'll try to leave the house as clean as it is
And OMG, how hot you are in the picturesss
Wowwww",vika_translated.txt
2479a55c-74b4-415c-8c08-26ea8b48b453,chat:u_1_u_2,478,Barbara,Vika⭐️,2025-09-24 16:58:03,"Okay
I'll try to leave the house as clean as it is
And OMG, how hot you are in the picturesss
Wowwww",It's all good lolll,vika_translated.txt
319bfb64-66c1-4d51-9248-4b2f05a31702,chat:u_1_u_2,479,Vika⭐️,Barbara,2025-09-24 16:58:35,It's all good lolll,Seriously hot on an illogical level,vika_translated.txt
91a76c20-a8ad-4802-bfc9-bb237efc90a1,chat:u_1_u_2,480,Barbara,Vika⭐️,2025-09-24 16:58:41,Seriously hot on an illogical level,"Ahhhh, right, the whole house is magnets lolll",vika_translated.txt
da77fc82-122f-4aeb-849d-7827d286e8f8,chat:u_1_u_2,481,Vika⭐️,Barbara,2025-09-24 16:58:43,"Ahhhh, right, the whole house is magnets lolll","Hahahah, leave it like that",vika_translated.txt
6254d264-137d-419f-ac6b-2675a3547318,chat:u_1_u_2,482,Barbara,Vika⭐️,2025-09-24 16:58:56,"Hahahah, leave it like that","Thanks my life🥰🥰🥰
If you need a towel, there are clean ones in the dryer
Both face and body whatever you want",vika_translated.txt
74c830da-5a93-4aab-b297-8072268c00d6,chat:u_1_u_2,483,Vika⭐️,Barbara,2025-09-24 16:58:58,"Thanks my life🥰🥰🥰
If you need a towel, there are clean ones in the dryer
Both face and body whatever you want","Yes, I didn't take one, honestly, I took my laptop and home clothes 😂😂😂
Sure
Yayyyyyy
Vikushhh
If you're already talking to me
Will you go into stores or not at all?
Like Sephora and stuff",vika_translated.txt
faed2ec9-bccb-4aeb-9dee-ce6b7f600b47,chat:u_1_u_2,484,Barbara,Vika⭐️,2025-09-24 16:59:32,"Yes, I didn't take one, honestly, I took my laptop and home clothes 😂😂😂
Sure
Yayyyyyy
Vikushhh
If you're already talking to me
Will you go into stores or not at all?
Like Sephora and stuff","There's not really shopping here, honestly",vika_translated.txt
3957779c-7c55-497d-8a02-8002e23b2865,chat:u_1_u_2,485,Vika⭐️,Barbara,2025-09-24 17:00:16,"There's not really shopping here, honestly","Oh, good",vika_translated.txt
4ca0fac2-dcf7-4be6-be26-1ea1bc8bdb19,chat:u_1_u_2,486,Barbara,Vika⭐️,2025-09-24 17:00:22,"Oh, good","There's an old city here with a souvenir shop
If I see one, I'll write to you",vika_translated.txt
b0e0424d-96e9-46ad-8810-5f102ae52361,chat:u_1_u_2,487,Vika⭐️,Barbara,2025-09-24 17:00:26,"There's an old city here with a souvenir shop
If I see one, I'll write to you","Cool ❤️
Enjoyyyy❤️❤️❤️",vika_translated.txt
ce7bf0b0-fb08-44a2-841a-4f1eca7458e1,chat:u_1_u_2,488,Barbara,Vika⭐️,2025-09-24 17:00:37,"Cool ❤️
Enjoyyyy❤️❤️❤️","‎sticker omitted
‎sticker omitted",vika_translated.txt
49fcc8b5-6907-4df6-92f6-55a988554411,chat:u_1_u_2,489,Vika⭐️,Barbara,2025-09-24 17:00:53,"‎sticker omitted
‎sticker omitted",Hahahahaha,vika_translated.txt
8aa8085e-19d8-41bd-b66c-a21354b048ce,chat:u_1_u_2,490,Barbara,Vika⭐️,2025-09-24 17:01:00,Hahahahaha,"What do you need from Sephora, in case there is one and you're not available",vika_translated.txt
a1c628ba-e9df-4fda-8b8b-6880725c8ce0,chat:u_1_u_2,491,Vika⭐️,Barbara,2025-09-24 17:01:09,"What do you need from Sephora, in case there is one and you're not available",Hailey's blush 😅😅😅,vika_translated.txt
80ac057a-f9ae-4678-b835-96511e75a80a,chat:u_1_u_2,492,Barbara,Vika⭐️,2025-09-24 17:01:33,Hailey's blush 😅😅😅,"Hahahah, okay
Maybe there will be one at the duty-free on the way back",vika_translated.txt
3b97fee7-d306-4f3a-a69d-246c77f27f85,chat:u_1_u_2,493,Vika⭐️,Barbara,2025-09-24 17:01:48,"Hahahah, okay
Maybe there will be one at the duty-free on the way back","Color by order of preference: Sleepy girl Piggy Toasted teddy
One of them is what I mean, but I wrote a few in case a color is missing
I will transfer everything to you",vika_translated.txt
94b02482-a0bc-4c53-881c-641fd7b9c8d7,chat:u_1_u_2,494,Barbara,Vika⭐️,2025-09-24 17:03:26,"Color by order of preference: Sleepy girl Piggy Toasted teddy
One of them is what I mean, but I wrote a few in case a color is missing
I will transfer everything to you","Yes, yes, I understood
Sure, my life I hope I find it",vika_translated.txt
81ff651f-5554-41af-8374-bd649c5ff9d3,chat:u_1_u_2,495,Vika⭐️,Barbara,2025-09-24 17:03:52,"Yes, yes, I understood
Sure, my life I hope I find it","Just check how much it costs
I understood it's no more expensive than 100 shekels
Don't look specifically",vika_translated.txt
91109a64-d72f-4472-b076-f21142a3ada5,chat:u_1_u_2,496,Barbara,Vika⭐️,2025-09-24 17:04:01,"Just check how much it costs
I understood it's no more expensive than 100 shekels
Don't look specifically",Do you know how much it's supposed to cost,vika_translated.txt
07751778-89b0-402f-b204-dcc0a5fbce99,chat:u_1_u_2,497,Vika⭐️,Barbara,2025-09-24 17:04:16,Do you know how much it's supposed to cost,I have tons of makeup lolll,vika_translated.txt
26b0e4bb-37bf-4976-9d2c-039f1b3bcc3d,chat:u_1_u_2,498,Barbara,Vika⭐️,2025-09-24 17:04:20,I have tons of makeup lolll,Hahahahaha,vika_translated.txt
fbd66987-e571-4ffd-92b4-9ce9237f413b,chat:u_1_u_2,499,Vika⭐️,Barbara,2025-09-24 17:04:26,Hahahahaha,Something like $20,vika_translated.txt
43881edd-8a14-48b6-ba68-627e478acfc9,chat:u_1_u_2,500,Barbara,Vika⭐️,2025-09-24 17:04:29,Something like $20,👌🏼👌🏼,vika_translated.txt
a394ea92-545c-469f-ae97-f4ba0ec73dfc,chat:u_1_u_2,501,Vika⭐️,Barbara,2025-09-24 17:04:39,👌🏼👌🏼,"Only if you happen to pass by and see it
By chance",vika_translated.txt
7e9e3f7b-4848-4187-9e04-08f65bd30540,chat:u_1_u_2,502,Barbara,Vika⭐️,2025-09-24 17:04:43,"Only if you happen to pass by and see it
By chance","Did you park outside?
Because honestly our parking spot is empty",vika_translated.txt
13373984-333d-48c8-ba13-46438e24c513,chat:u_1_u_2,503,Vika⭐️,Barbara,2025-09-24 17:04:57,"Did you park outside?
Because honestly our parking spot is empty","If it's really not more expensive than 100₪ then buy it, I'll transfer everything to you
Yes
Actually there were spots",vika_translated.txt
0a4ecc6b-955f-476c-851c-1b5b793643a1,chat:u_1_u_2,504,Barbara,Vika⭐️,2025-09-24 17:05:13,"If it's really not more expensive than 100₪ then buy it, I'll transfer everything to you
Yes
Actually there were spots",Okay,vika_translated.txt
9692d6d5-facb-4f22-b680-b3b5d6933416,chat:u_1_u_2,505,Vika⭐️,Barbara,2025-09-24 17:05:25,Okay,"Yes, but it's probably a hassle to get into it
No?",vika_translated.txt
1bec3606-461f-473e-a841-c6fbd88d37d9,chat:u_1_u_2,506,Barbara,Vika⭐️,2025-09-24 17:05:32,"Yes, but it's probably a hassle to get into it
No?","Maybe the app will work for me remotely
I've never tried, honestly",vika_translated.txt
095e06ef-c743-4ec1-8b65-2abc7b261180,chat:u_1_u_2,507,Vika⭐️,Barbara,2025-09-24 17:06:12,"Maybe the app will work for me remotely
I've never tried, honestly","No, leave it",vika_translated.txt
dfa073fe-b320-4e0c-ad75-d89930dcf2d3,chat:u_1_u_2,508,Barbara,Vika⭐️,2025-09-24 17:06:30,"No, leave it",And to exit it opens automatically,vika_translated.txt
e9fd5892-15d4-4851-9377-aa669065582e,chat:u_1_u_2,509,Vika⭐️,Barbara,2025-09-24 17:06:31,And to exit it opens automatically,"Disconnect from the tone, be with Dudu ❤️
From the phone
Enjoy your little vacation",vika_translated.txt
3559f602-72d9-4a1e-982e-23550fcd85ca,chat:u_1_u_2,510,Barbara,Vika⭐️,2025-09-24 17:06:39,"Disconnect from the tone, be with Dudu ❤️
From the phone
Enjoy your little vacation",‎sticker omitted,vika_translated.txt
75506fb1-4996-484b-8a0f-8ae35ba6be86,chat:u_1_u_2,511,Vika⭐️,Barbara,2025-09-24 17:06:55,‎sticker omitted,‎sticker omitted,vika_translated.txt
d80e43fd-8541-42f0-b0e4-60ca4f782e41,chat:u_1_u_2,512,Barbara,Vika⭐️,2025-09-24 17:07:10,‎sticker omitted,"Kendall's wet food is in the small room with the dryer, there's a basket and a pink bag there, give her half a can in the evening because she'll ask lolll and with that, a spoonful of the purple liquid, it's where the coffee is in the top cabinet in the kitchen
‎sticker omitted",vika_translated.txt
e05cafad-a6d3-4c6e-9db7-98463edae3ce,chat:u_1_u_2,513,Vika⭐️,Barbara,2025-09-24 17:08:26,"Kendall's wet food is in the small room with the dryer, there's a basket and a pink bag there, give her half a can in the evening because she'll ask lolll and with that, a spoonful of the purple liquid, it's where the coffee is in the top cabinet in the kitchen
‎sticker omitted","Wow, right, the drops
I remembered I put something in her food and didn't remember what lolll",vika_translated.txt
a9119134-daf9-4a94-a7c1-994aedc8e8be,chat:u_1_u_2,514,Barbara,Vika⭐️,2025-09-24 17:09:09,"Wow, right, the drops
I remembered I put something in her food and didn't remember what lolll","Yes, for calming If she's driving you crazy, she has catnip spray (it's small, next to the spice shelf) you can spray it on one of her toys and then she'll get horny with it",vika_translated.txt
74e1d358-9c6a-43f3-a238-f4649d695feb,chat:u_1_u_2,515,Vika⭐️,Barbara,2025-09-24 17:10:05,"Yes, for calming If she's driving you crazy, she has catnip spray (it's small, next to the spice shelf) you can spray it on one of her toys and then she'll get horny with it","‎sticker omitted
Hahahahaha
Cool
Where are you now? lol",vika_translated.txt
92cc1f3e-5b5d-48b0-8fe6-f0c0105e8bcc,chat:u_1_u_2,516,Barbara,Vika⭐️,2025-09-24 17:10:27,"‎sticker omitted
Hahahahaha
Cool
Where are you now? lol","‎sticker omitted
Mykonos
‎image omitted",vika_translated.txt
bf15cdb9-66b7-440e-ad70-f590177efd00,chat:u_1_u_2,517,Vika⭐️,Barbara,2025-09-24 17:10:54,"‎sticker omitted
Mykonos
‎image omitted","OMGeee
How perfectttttt",vika_translated.txt
52114e00-cb83-4db8-9542-09723b918f4b,chat:u_1_u_2,518,Barbara,Vika⭐️,2025-09-24 17:11:20,"OMGeee
How perfectttttt",Really beautiful,vika_translated.txt
d576dea5-9228-4dbf-990e-6bf2e63ca1cd,chat:u_1_u_2,519,Vika⭐️,Barbara,2025-09-24 17:11:30,Really beautiful,"I meant, at the hotel?",vika_translated.txt
32bd21ff-8cda-4512-bbbf-d9ff3b428738,chat:u_1_u_2,520,Barbara,Vika⭐️,2025-09-24 17:11:31,"I meant, at the hotel?",Only the water is freezing,vika_translated.txt
b8b84c67-83c0-4882-94c1-f939563ad962,chat:u_1_u_2,521,Vika⭐️,Barbara,2025-09-24 17:11:34,Only the water is freezing,"Yes, makes sense...",vika_translated.txt
2031df60-1753-43bb-aece-19bd169cb916,chat:u_1_u_2,522,Barbara,Vika⭐️,2025-09-24 17:11:44,"Yes, makes sense...","Yes lolll We need to get dressed but we're tired
We'll go out for a walk soon",vika_translated.txt
b7adf0f7-2c70-4402-b7fd-237971bbf47f,chat:u_1_u_2,523,Vika⭐️,Barbara,2025-09-24 17:11:48,"Yes lolll We need to get dressed but we're tired
We'll go out for a walk soon","How amazing, really
Yallaaa, go celebrate",vika_translated.txt
